f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,Anomaly,Anomaly_Score
2.0224218,1.0996748,3.0086358,-1.0623296,2.173911,0.7971783,-2.6701,-1.4454143,-2.5052028,1.4059134,1.9017754,3.136559,1.061396,1.076121,-1.251377,-0.59194756,-0.31707934,-2.037524,0.0140768215,2.6359034,1,0.00808745637124042
-0.6803153,0.82762796,1.3600379,0.90692186,0.00010354427,-0.7606852,-0.36508736,-0.7430355,-1.9380637,1.870554,0.65333825,1.1134217,0.3628919,-0.4313427,0.6616152,0.7884928,0.77564436,0.4329213,-0.071355104,1.1462387,0,-0.08392766989631084
0.94618016,0.9744795,3.3820238,-0.47851995,-0.4102153,-0.44779807,-1.3585957,-1.8018528,-3.1120005,0.09743957,2.0694482,3.5603316,0.037781976,-0.11563417,1.2547492,-0.79144627,-1.3301537,2.1371033,1.5512978,2.8667936,0,-0.027564547709710507
1.8381339,1.3174766,1.352828,-0.597458,0.5314016,0.5882971,-0.65724593,-2.4969072,-0.07187928,-0.50561327,2.6079593,3.2505713,-0.7572348,-1.3762152,1.4231753,-0.0040870984,0.6891975,-1.0529964,0.32282677,1.5234122,0,-0.0599398163918598
1.0926665,1.0806066,-0.86832774,0.40389606,0.27080092,-0.04004315,-0.7327934,0.03177849,2.3298945,0.48785987,1.2075629,0.16445054,0.14994812,-1.1244472,-0.030594284,-0.6088965,-0.95628184,1.8821796,-1.2279277,-1.1413046,0,-0.07514254249618979
-1.5470026,0.6901564,-0.8121642,-1.3040345,-1.4845542,1.1554984,1.5403398,-1.0601828,-0.7136518,-0.45394495,3.10578,-1.4260881,-0.3925616,-1.3019363,-0.5683935,0.6684673,-1.2164209,-1.5849681,-0.3526995,-1.6804063,0,-0.01430199545759131
2.2262123,-0.19796944,0.86080444,-0.76408553,0.19968991,-0.25868896,-0.85301256,-0.4198562,2.837754,-0.054423776,0.8826494,4.6001167,-0.9265626,-3.6012623,-1.3622442,-0.7415526,-2.082179,-0.4922078,-1.567609,1.5164201,0,-0.04396883683278663
0.82281774,-0.53194237,2.665503,-1.9721714,0.5984098,1.3974429,0.6176119,-0.32920894,-2.640997,0.0048357495,0.36311343,3.349664,1.7952337,0.20673148,-0.42398334,1.7042972,0.0059262947,0.25640166,-1.7244838,3.1989043,0,-0.039978453971819705
0.06582841,1.1392294,1.3293467,-0.075491615,-0.35159317,0.04438332,-1.1776646,-0.43481505,-2.7965577,-0.48727068,2.1924243,0.9158856,2.0755084,0.6871007,-0.36757755,-1.3030227,-0.012591458,0.2840962,0.69714946,1.2367555,0,-0.06896687181095917
3.717443,-1.2818421,0.5342611,-1.1429281,-0.12646645,1.8122749,1.2296486,-0.27765477,3.420633,-0.45739174,1.4849719,4.2610784,0.11480595,-2.2666972,1.3423003,1.8618103,-1.1164308,1.4110204,-0.42047417,1.1987745,0,-0.03110752571103831
-2.27381,-0.69357127,0.39260665,-0.7251322,0.90739113,2.203791,-0.79768705,-0.43821642,-3.7243226,0.8050208,-0.04784304,-1.3550313,-1.3112018,1.3410926,0.033751152,-0.7172705,-2.2820919,0.5836498,0.31665015,0.6536086,0,-0.015202986670872609
2.6139393,-0.46243465,3.6686993,-2.3561952,0.09217008,-0.79992884,-1.0666615,-0.5934549,1.2154632,0.43851066,0.19472186,5.32748,-1.6864425,-2.247846,-1.2944266,1.0942839,-1.355142,0.056863587,1.1884055,2.3623617,0,-0.017104026630175184
0.01086675,1.9389421,0.4127415,-0.8561845,-0.28622186,2.847374,-0.021873137,-0.43354717,-0.17450327,0.1969148,-0.5280163,0.7438555,-0.77663517,-0.24256289,1.148543,0.4034463,0.05588928,-2.2830355,-0.18113676,0.672084,0,-0.05545335463988904
1.4321238,0.32604393,2.0369916,-0.0391621,0.08611935,1.7815094,0.39188024,0.18199784,0.64808726,-1.6638653,-1.3130829,2.9877388,1.4822042,-0.72790635,-2.4030116,1.0329558,-0.81127274,0.53145045,-1.6610976,1.8040832,0,-0.04330994686595385
-1.4299849,-0.8594692,-1.6950474,0.3133769,-0.15086553,-0.08168499,-0.6677614,-0.895724,0.09774074,-0.69803387,-1.7656586,-0.12052356,0.7056764,-0.93955463,-0.53423053,1.0928986,0.08599351,-0.19529636,0.106110126,0.6785495,0,-0.06024871832504203
0.851345,-0.7590017,0.4862172,-0.12797771,0.3708219,1.3528922,0.793331,1.2142277,0.11670635,-0.42059398,2.055186,0.33453986,-0.08648853,-0.15653428,-0.17385691,-0.6379644,2.2784743,-0.82837915,-0.38332865,-0.4588707,0,-0.06775959398031622
0.01893276,0.15494856,0.6283656,-0.03777357,0.6370311,0.2184345,0.864883,0.19030179,-0.121911414,-0.84683746,-0.40075204,2.408548,-0.99076337,-1.6374345,-1.6116047,0.26649988,-0.76842177,0.030924821,-0.9721057,1.7278861,0,-0.08697303461182226
1.715295,-0.043148573,-0.3162594,-0.8602687,-0.6220147,2.9379175,0.34260544,0.3247106,-0.0058125914,1.5695578,2.8285034,0.7163077,0.44611216,0.37821573,-1.5408372,0.20629774,-0.3458631,0.5561003,-0.2994779,0.14621061,0,-0.0758412547012503
-0.09767766,-0.6233567,0.073943645,-0.28502086,1.0197148,-1.9447697,2.155074,0.48625508,-0.21316929,1.3712837,1.0797107,0.24041672,0.9474761,-0.55149776,0.64764863,0.06546753,-0.27380285,0.15020287,-1.0508332,-0.0924179,0,-0.04506533265263524
-0.6369018,0.8931875,-2.4274318,-0.32907575,0.26889876,1.6135154,-1.0526232,0.2772895,0.95512235,-0.077703856,1.898415,-1.9603654,-0.33207393,-0.6247257,-2.1228983,0.55054003,0.006392466,-1.1071514,-0.36705858,-1.911982,0,-0.025798742623327098
1.9816678,0.057168756,1.1503575,1.7826846,2.823062,0.011604222,1.1346645,0.44796926,1.4014153,0.30659303,1.9239122,3.3326325,-1.0049273,-2.1663234,-0.48177204,0.90208167,-1.8611268,2.5358288,-0.06207959,0.99345416,0,-0.018176501206532303
-0.8037237,1.3924435,-1.4480902,-0.44586375,-0.1318633,-0.73265696,-1.3487297,0.6133635,-1.5506271,0.5710177,1.7929647,-1.748415,1.5011195,1.0036062,-1.6795645,-0.32977152,0.93909365,0.33064982,-0.37007588,-0.55570734,0,-0.018762795018017697
2.614614,0.14154123,2.7413247,0.9374108,-1.0258715,0.13411959,0.64298046,-1.2781318,-2.3241785,1.2474396,4.104731,3.5179324,-0.6693766,0.49078995,0.44885445,-0.1429304,0.02291599,0.2861569,0.07062783,2.3301713,0,-0.07673073512633694
-0.7665311,-1.8756586,-1.0474344,-0.34834018,-0.14976108,-0.8172735,-0.8986788,-1.0942242,1.2715482,-0.16068189,-0.58096814,-0.2615943,2.282596,-1.446617,2.7691145,-0.2597055,0.45714384,1.7068148,-1.7329347,-0.607083,1,0.006408013960448045
-0.5262321,-0.24471824,-0.74731976,1.3670169,0.5320437,1.1992376,2.251318,0.85253215,1.4778862,-0.0681933,-1.7266058,-0.4020944,0.16949959,-0.7853043,1.6561991,-0.72508216,0.131268,-0.03283221,-0.1714425,-0.5161055,0,-0.04363198990468442
1.796396,0.7830293,0.5152583,-1.1358654,0.06127804,-1.3135034,1.3449469,-1.0478672,1.3030941,0.1487277,1.6763446,2.3833168,-0.3350683,-1.4486555,-1.2026914,0.9887759,-0.11110867,0.34907046,0.827561,0.6300782,0,-0.07779644989369461
4.095213,0.961674,1.7554598,-0.7389508,0.21153079,1.3748071,1.2258853,1.6862868,-1.0283718,-0.9199326,5.0428247,4.4460816,-1.3323271,0.14307317,-0.15612663,1.3742613,0.52806085,2.745836,-0.009859549,2.6116083,0,-0.01007089211371609
2.6171336,-0.3285868,1.3112774,-0.7246823,-1.9898378,-0.7449477,-0.7481261,1.29465,-1.262456,1.8488741,4.36911,2.1597867,0.26743788,0.6598553,-1.0146776,-0.56847686,0.479366,0.7361223,-0.20413618,1.1145577,0,-0.06280618334612059
1.0561604,1.1611062,1.8147705,0.24489217,-0.64909387,-0.47648427,0.34342837,-0.8223016,0.3861121,1.3408366,-1.2027643,2.6777682,-2.18435,-0.75549257,-1.0918491,-0.54691243,-0.9261992,0.1074309,1.1654565,1.6944551,0,-0.07170486252386277
-0.09384296,0.7754095,0.41696823,0.04496176,-0.47627303,0.43053788,-0.87996835,0.8058935,-1.8624666,1.7522112,2.065171,0.32320768,-1.3263767,0.30153048,-0.43732768,-0.67515635,1.0429937,1.5449047,0.21221913,0.555128,0,-0.07124044370786076
-0.5631662,-0.095296346,0.2897978,0.3418052,0.9462026,0.12692718,-0.3410153,-2.4403899,-0.6063497,-0.979731,0.089403465,0.12891299,0.26722726,-0.32599813,1.4082074,0.069748886,-0.47979543,0.5633396,0.7215331,0.19918013,0,-0.08363574687394393
1.127732,0.89821315,0.21065412,0.87132686,1.3028861,1.1797634,0.7321629,-1.6485599,2.5585709,-1.1986271,0.80091465,1.9443358,-0.15439278,-2.5346587,0.7604105,-0.7310841,-0.0025720026,-1.3681679,0.37373477,-0.24335726,0,-0.07277787086999232
0.31422246,-2.1040623,-0.47378647,0.1114532,0.54628974,-0.32185215,-1.253777,0.7832562,-1.4669976,-1.0650834,3.5637493,-1.0016568,2.7356758,0.9584357,2.8757899,0.9594196,-0.8479103,0.030585296,1.0796982,-0.71339303,1,0.02939263262789521
1.565851,1.6059898,1.2539883,-0.6757383,2.24196,-1.3063651,-1.3229839,-2.5370383,-0.677072,-0.7108018,1.0196933,2.8658726,0.6901676,-0.30459806,1.5554184,1.472716,0.90545565,0.74427664,0.14194398,2.1034021,0,-0.006691332360445723
0.15522565,0.325355,-0.29535675,0.55178,1.1395726,0.43797156,-0.7360395,0.8082638,1.0357926,0.5018308,0.97470176,0.26622653,0.29901624,-1.2098761,0.7350345,0.75035053,-0.730196,-0.06035249,-0.55170417,-0.6232061,0,-0.09764256820400263
0.87198573,0.31547496,-0.5715631,-0.92563415,-0.56101286,1.0271775,1.0918442,0.9206716,0.0031469718,0.2932327,2.793663,-0.24477957,0.99151903,0.15682746,0.6309242,-0.16027321,-0.2681771,-0.2926974,-1.6828855,-0.66039026,0,-0.0646924228187229
0.39396936,0.823171,2.274268,-1.4697895,-0.566605,1.3595482,0.20779978,0.11967905,-3.0461006,-0.98804224,1.7346814,1.2872158,0.9135806,1.128127,1.2028724,-0.5272261,0.18571079,-0.1308061,-0.20502347,1.5501434,0,-0.06575423854048096
0.7400692,-0.73520756,1.8412545,1.7527659,-0.09682975,-0.78722215,-1.5616219,-0.44397166,-1.1985254,0.89349675,0.33253115,4.134941,-0.52919763,-1.6118485,1.2972326,0.74622715,-1.3869467,-1.0277603,-0.78541565,3.1540546,0,-0.04883983680439713
2.6031997,-0.7861858,0.6056112,-1.3721244,0.086724535,-0.9474318,0.8596963,1.1286306,1.0525339,-0.2563563,2.2466025,2.122005,0.05149543,-0.31983614,-0.70996815,-0.38702518,-0.5922896,-0.9626031,0.39931822,0.57969564,0,-0.08875975704901329
1.8970538,-1.1060517,1.5597473,-2.1415532,1.208229,-1.0810789,0.6989792,-0.4439816,2.9418216,-0.40403163,0.2579098,4.1831484,-0.82457817,-3.5204377,0.7740165,0.5849588,0.73407626,-0.3352332,-1.004256,1.0186899,0,-0.05482326777854357
2.096099,-0.33826146,0.82689345,0.47529614,0.47701147,1.0015732,-2.8469193,-1.2099843,3.7468731,1.2617936,0.76466095,3.532833,1.4888234,-3.585743,-1.5429059,0.31403565,0.64143836,1.9126292,-0.55726457,0.19505972,0,-0.019791290591240962
0.4580463,-1.8306019,1.8192676,-0.41498265,-0.69380957,-0.45138344,-0.37093574,0.66832405,-1.9990722,1.4799535,0.5068083,2.3516078,0.13741535,0.023825746,-2.0881407,-0.31473023,0.18518016,2.5637753,-0.21889982,2.243994,0,-0.047128342024948644
3.2752988,-0.18573678,1.601007,-0.4114886,1.4460475,0.2311945,1.4922652,-1.0372223,3.2304738,1.376576,0.8050115,4.4253125,0.98088884,-2.531689,1.6093467,-1.1934817,-1.9905522,-2.248765,3.1813364,1.1629096,1,0.022191145368649023
3.1179402,0.6062456,3.3193169,-0.40499505,-1.4113876,-1.5876335,-0.6800736,0.1438441,-0.39805594,-0.9025507,2.5258412,6.1751857,1.2468004,-1.9353229,-0.92000383,0.06423065,1.6283727,-0.42339632,-0.45909968,3.4794447,0,-0.010924041213226154
0.03219875,-1.4035974,-1.9556019,0.557621,0.08137165,-1.8146474,0.39258957,-0.15540531,2.9835706,1.1191244,0.21044008,-2.5688784,-0.26196554,-0.3254282,1.0590647,0.75908715,0.8696514,-2.1928382,-0.24000241,-3.0766053,1,0.027181228484772946
-0.62682396,-0.4112308,0.49240893,-1.5296242,-1.5730244,0.6488988,-1.0883017,0.435574,0.7398849,-1.4213748,-0.92994773,0.21457312,0.233917,-1.1438454,0.022507349,0.22734581,0.7137709,-0.703978,-0.7566603,-0.3375549,0,-0.07423968047343132
-1.1731114,0.64313394,1.7474322,-1.2726206,0.10706059,-0.49016565,0.31092757,-2.3031864,-2.8063593,0.5969809,-0.4038622,1.3807561,-1.5136322,-0.1398538,-0.47104356,-0.9718283,-0.15283275,-2.6539037,0.0063077994,1.9614902,0,-0.017738252466965865
-1.8702515,2.8847208,-0.059274115,0.20172502,-0.47069883,2.40019,1.8739109,0.88295484,0.41863462,1.2217985,-3.775207,0.84158075,-0.21056283,-1.7373167,-0.027043018,1.313631,-0.0044539813,1.2864454,1.9112012,1.1268679,1,0.02232535899556304
0.9097196,0.3605989,0.107171506,-0.07596638,0.8217021,-0.8685134,-1.6116896,-0.30338126,2.484066,-1.492152,-0.33865637,2.8871422,-0.5540843,-3.0331583,0.660041,1.6737198,0.27802947,0.6903029,-1.2482219,0.8370758,0,-0.06773775905807666
2.1791015,-0.1756151,2.407409,-0.2122986,-0.74446696,0.25089228,0.1950628,0.21644534,0.57876796,-1.243916,0.2672529,4.216568,-0.25553828,-1.3780842,-0.7922712,1.0698684,-0.076643184,-0.823442,0.27074897,2.2778888,0,-0.09933340954529812
0.68341863,0.95710576,0.5130413,1.5285597,-0.11096108,1.7689244,-0.51847994,-0.06565723,0.9583021,-0.25583112,1.8300384,2.8873682,-0.2187284,-2.9381034,0.1172153,-0.24663585,1.6378807,-1.7111024,0.5153203,0.88629013,0,-0.06416334237226734
2.1124296,0.5245417,1.2560207,0.27329418,-0.76283807,1.7860364,-0.47537115,-0.9386111,-1.3150803,-1.3192221,2.981817,3.3067162,-0.109215386,-0.25906646,0.7216119,0.032597046,-0.29367313,0.7000549,-1.6419554,2.3209844,0,-0.06791213307131222
1.6716961,-0.41864875,1.4902496,-0.36119956,2.0416172,1.7986381,1.2011606,1.561004,-0.48775864,1.3328131,0.5463536,2.6693535,0.8402826,0.00021468548,0.70628065,1.5450892,-1.68371,0.90853226,0.43815368,1.9370978,0,-0.05124627802276205
-1.8155609,1.2998224,-0.8893951,0.47865328,0.6284254,0.59466225,0.36473882,-0.081497036,-0.28623837,-2.8314219,-0.5624556,-2.5030031,0.34473908,0.30104148,-0.86817527,-1.7316464,0.5690358,1.6829115,0.9772721,-1.5805598,1,0.01911489151575857
-0.5011943,-1.5724907,0.21932246,1.2004399,0.32441267,-0.46814027,0.7544725,0.012103761,-1.498031,0.7867431,0.24918951,0.1214493,-0.6857625,0.3962078,-0.50963265,-0.9704308,-0.33244196,-0.4334247,-0.041939206,0.7387619,0,-0.08378287314511396
1.2382628,0.354691,-0.9494837,-0.7372467,-0.82086724,0.035775486,-0.1980249,-1.1060685,4.389609,2.1291559,-1.0130498,0.92101234,-0.18156946,-2.3185778,0.10849834,0.4891345,0.14630598,-0.15802447,1.3190762,-1.0954599,0,-0.07452226304123805
-0.08113777,0.37317133,1.335223,0.13789345,2.0109375,0.6594786,-0.2028326,-0.39542827,-1.6007707,0.8541283,-0.6479875,0.99941635,-1.6906937,0.5952151,-0.8655873,0.97280496,0.8783402,1.3200773,-0.0875532,1.4305357,0,-0.06680464588089047
0.33394942,-0.8540969,-0.6071691,0.75199956,0.3880262,1.8199849,0.40692958,-0.026802788,-0.017185515,0.08251617,2.5422316,0.3384995,1.4919549,-0.81972414,-0.45642474,0.910364,1.6432662,0.685659,0.69926816,-0.26428378,0,-0.06702921352111219
1.7762344,-0.2638603,2.0771222,1.1040825,0.5015449,0.076675266,1.4965147,0.93692315,-1.4192995,0.20237729,2.0440261,3.9895504,1.8631659,-0.76985735,0.7520293,-0.99414444,-1.5489479,-3.5811405,1.2198159,2.804796,0,-0.016010189610117853
2.8997576,0.67819995,2.7495043,2.0078316,-0.85880864,0.36351448,0.6092097,0.66163146,-1.5638627,1.0912637,3.3383892,5.317404,0.76299816,-0.89478403,0.5187195,0.5567206,0.1110147,-1.1173878,0.09284044,3.4739282,0,-0.04024210760016034
-2.2709696,-0.016237302,-0.8692645,1.8405674,0.20745802,0.71798915,-0.11477007,-2.1072984,0.20438673,0.4533205,0.41452754,-1.4516941,0.7766522,-1.8217995,0.48094365,-1.5633074,-0.8222981,-0.25435925,0.12808588,-1.5604857,0,-0.030221535050768578
0.99632806,-0.6258211,1.8968179,-0.45115468,0.642167,-0.17029542,-0.6571262,-0.026267003,1.7145052,2.450166,-0.88695854,3.4430354,0.25895667,-2.5978417,-2.3802083,-0.3570548,0.1795174,0.32863078,0.7869728,1.274044,0,-0.07179179029907978
0.8377654,0.66577107,-0.037300218,0.91116285,0.48682764,-0.26203254,0.25218865,0.51405966,-0.0064299996,0.4661216,-0.08024817,0.2063357,2.0247245,0.85785776,1.3674296,0.19112286,-0.7755948,1.7485397,-1.0946703,0.39962193,0,-0.06880702603440891
2.1796257,-0.27646995,2.7018185,0.2643152,0.31809992,-0.08638542,0.34434605,-0.5974437,-0.77838737,-0.43680415,1.8886788,5.2945137,0.5669711,-1.7841091,0.46480066,-0.43153864,0.60953003,-0.693286,-0.19476208,3.2750998,0,-0.0971887599198315
-0.007755283,-1.0756083,0.94020396,-0.9264389,0.3629844,-0.39439312,0.55715275,1.0073842,-1.6136534,-0.32389796,2.069052,1.4089323,0.15615684,-0.6620697,1.006444,1.1294218,1.2423189,0.3639806,0.5853592,1.0178757,0,-0.08348422406902462
1.6304636,-0.9755842,-0.07342821,0.25863272,0.050698146,0.13514629,0.58850235,-0.41110078,2.2410705,1.4076046,3.2631345,1.891904,0.46832094,-2.5899272,-0.21912348,-1.5012393,-1.5172173,-1.1812855,-0.7982063,-0.6521412,0,-0.04747346984858436
0.18743849,-0.21677315,0.9689171,1.4336902,-0.73252773,-0.26946092,2.3374119,0.78013164,-3.8474507,-0.8607922,1.1220171,1.2499672,0.6869837,1.8156446,-0.119839035,-1.8027357,-0.53196144,0.15611754,0.7065863,2.6391687,0,-0.03259455303593323
-0.18518604,0.13995759,-0.9724819,1.0991724,-0.014500929,1.4409915,-0.8706387,-0.29010445,-0.16387379,-0.3620984,-0.52315646,-0.29524624,-0.025749704,0.36977765,-0.54874676,2.524327,-0.06493123,-1.5079529,1.251033,0.36142176,0,-0.05557211509783383
-0.61708844,-1.1455232,0.8454572,-0.43838578,-0.016232278,0.67807996,-0.57240367,-2.1115718,0.19971721,2.193811,-1.9977067,0.92939943,0.99753857,-0.86807966,0.44214368,-1.913111,-0.9435134,-1.3813128,0.9999071,0.7369785,0,-0.046628182175784405
1.8187796,0.6566221,1.6925443,0.3023478,1.7968087,-0.37405902,-1.3133312,0.06469362,1.1926478,0.8673786,3.0840104,2.7905002,0.798816,-2.2257004,2.0329385,-1.6934388,-0.86594087,0.22084282,-1.4845797,0.121224105,0,-0.023892526124345004
-0.5874086,1.1565281,-0.14088403,-1.1389482,-0.3499644,-0.8847348,-0.5731958,0.2615423,-1.2824491,-0.44416744,1.2805487,0.1753036,-0.38668633,-0.30344522,0.08907377,0.15105575,-0.69842243,-0.16362746,-2.0058062,0.4185716,0,-0.08078961956546499
2.7832248,0.989972,-1.1879199,-1.334197,1.2135049,1.6988959,-1.0952042,1.3455523,4.5869536,-0.22060427,2.1216397,1.0110942,0.82354164,-1.9276625,-1.7488531,0.10432809,-0.37676102,2.0710435,-1.1678102,-1.6982388,0,-0.0054999933622842945
1.2611976,1.1791457,2.9819028,1.3937156,-1.3015463,2.2749884,-0.056886148,0.42796668,1.3935047,0.46280646,0.4058866,3.8485575,-0.41474932,-2.8765552,-1.6450973,-0.04996879,-0.028681658,1.2486558,1.7557906,1.0253872,0,-0.05117761902473361
3.544558,-0.48653126,0.5493966,1.3875897,-0.24865568,2.293677,-0.98993325,-0.5060103,1.4151651,-0.40013763,2.4438438,2.7916403,1.274448,-0.10146926,-1.7642225,1.2668431,-0.24193363,1.033299,-0.10098035,1.0274347,0,-0.04799140343396496
0.85460013,-0.4935648,0.60730207,0.041245684,1.2188654,0.3842372,0.46744442,-1.0524906,0.27686572,-0.8996314,1.1860746,2.4907947,-0.38093063,-1.6436999,1.5553751,1.1009691,-0.34297258,-1.2786124,-0.37866253,1.2403363,0,-0.08160967675958869
0.69518083,-0.68732727,-0.4483282,-0.61250585,-1.7199061,0.56191033,2.3986237,0.66047233,-0.89948386,-0.19102815,-0.5639857,0.7339478,-0.99974716,1.1761032,1.0247804,0.7619175,-1.0304762,-1.1181567,0.4285694,1.6072524,0,-0.03673904464748057
1.240299,0.63531655,1.6945499,2.0452585,-0.053614415,0.3050457,0.15502186,-1.8095073,1.738969,0.4218233,-0.8669203,3.68394,-1.5937954,-2.5225909,1.2494373,-0.2415541,-2.2630944,-0.80057806,0.08318535,1.559746,0,-0.04251553740387931
1.5576311,-0.656092,-0.4737317,0.27987304,-1.0131601,-0.16777153,0.63979036,0.35389093,-1.3298126,0.12983687,3.7802165,0.57722455,0.00052277825,0.98553973,1.4691937,-1.5150295,1.6062013,-0.86063015,-0.57792044,0.5813527,0,-0.04632056920508448
-1.5636638,1.1258588,-1.0492026,0.86618024,1.6321268,-0.38718265,-0.23515241,-0.5515599,-1.7166336,1.2093047,1.8679256,-2.328067,0.40936288,0.6591276,-0.4065593,-1.6471016,0.21976143,-1.3341448,0.56261635,-1.2272455,0,-0.0176872509267314
-0.9977731,-0.20445509,-0.3530632,-1.4633523,0.62372863,-0.4770919,-0.3938704,-0.53695655,-1.3395156,-0.04905033,0.7774367,-1.047694,2.0988603,0.4196635,-0.70200604,0.6775638,0.48162505,-2.17179,-2.0315166,-0.2938675,0,-0.020527838139392407
0.38121432,1.5320263,-1.5519087,0.99109805,-0.7275722,-0.13037653,1.4605973,1.3227752,3.8091385,-2.3655536,-1.2970088,-1.1517634,0.27520123,-1.1130098,0.7028034,0.029510092,0.85444915,-0.122179925,0.97733593,-2.1375341,1,0.025212244591372224
-0.83463323,0.47371504,-1.9441003,-0.13661066,-2.3307729,0.094115414,-1.1848401,1.5756819,-0.13454106,-0.12916976,1.8991655,-2.5452595,-1.1736041,0.4492768,-1.073421,0.48441088,-0.2772367,0.94676954,0.7022043,-1.879019,1,0.003656010899197093
2.3470752,0.75301343,2.2311122,1.57421,-0.38713604,0.8385854,-0.5466834,-1.3286368,2.78184,-0.066692755,-0.05252108,4.342664,-2.1716206,-2.8898895,0.8955953,-0.37285277,-1.1126729,-0.14306647,0.91557676,1.2038115,0,-0.045380753591511946
-0.9103469,-0.089828365,0.5474156,0.75584084,-0.45164475,0.388095,0.9635721,1.8342985,1.6685117,-0.07067762,-1.836156,0.58255696,-1.1566362,-2.1519384,0.41633898,0.1868558,-0.4987873,-0.97394043,-0.21264546,-0.44726136,0,-0.07260775892366139
2.9658914,-0.48986542,0.061787438,0.16906932,2.3125107,0.02078104,0.34417066,0.66016245,2.9149036,-1.0468785,2.8910522,2.9289734,0.2854039,-2.229888,0.02454521,-0.5280612,1.6313776,0.4280409,-0.18867807,0.07991029,0,-0.06406801916604521
-0.059407797,0.13817726,0.7439562,-0.4228457,-0.14133492,2.5655622,-0.9219939,0.24425767,-0.88133657,-1.1855551,1.0103294,1.1070414,-0.9286442,-0.6517138,-0.47720602,-0.24873936,0.40380853,0.76313585,1.0018764,0.7424543,0,-0.08537043067217887
0.8532782,0.04526856,1.4085668,1.9607326,0.11155114,-0.021977594,-0.09939162,0.10274821,-0.86014885,-2.7542207,2.343652,3.3143506,-0.1327343,-1.8607793,0.07266605,-0.6989061,-0.26997057,0.040012773,-0.062106352,1.8831301,0,-0.06839724759537646
2.8406427,-0.36863077,1.3716019,-0.7567798,-0.36230356,-0.71858394,-0.29723603,-1.5558097,1.4821895,-1.0661224,1.4772856,1.6922348,-0.6932032,0.23302487,1.6665094,-0.4028378,0.5009502,-0.26312608,0.5046392,0.03220129,0,-0.05688386518451949
0.8445045,-0.047483165,1.1381737,-1.167161,-0.23174945,-0.1324469,-0.8889413,0.2732539,-2.9773915,0.38541293,3.7107327,2.360958,-0.12994418,0.030430838,1.4903301,1.3848389,0.047601346,0.16975906,-0.5813065,2.1665146,0,-0.06985483248653479
